review_id,rating,review_text,review_title,review_date,brand,category,username
90,4,I decided to buy this instead of a traditional kindle and I do not regret my decision at all!The only con (for those evaluating this as a tablet) is that Amazon has their own App Store. Many apps from GooglePlay/AppStore are simply not available.,Best tablet for price,2017-02-14,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",JCD1
91,5,Really like the updates this product has in comparison to my first one,Great update to my existing kindle,2017-01-23,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Champ
92,2,TERRIBLE! Barely lasted three hours during a digital camera shoot where Duracell lasts multiple days.,A Waste of Money,2015-10-05,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByFar2Organized
93,5,"Loving this tablet, 5 stars in my opinion, definitely worth it. Easy and fun to use. Also, a perfect size even for a man's hand.",Great tablet for the $$,2017-02-07,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Ducky
94,5,"We got the Kindle for our daughter who accompanied us to try out the two Kindle models. We were willing to buy either one and we assumed she would want the more expensive one with the backlighting feature. But as she tried both, she gravitated with certainty toward the basic model. ""Why would U want to read in the dark?"" She said. As the weeks and months have gone by, she says she's completely happy with the basic Kindle, it's exactly what she wanted. Perfect.",Amazon Kindle is Perfect,2017-12-21,Amazon,"Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",Robert
95,5,Perfect size for reading watching movies and carrying on a plane,Great Kindle,2017-03-10,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Robert
96,5,AA batteries are replacements and have worked well so far,AA batteries,2016-05-29,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",Bygentlman4u
97,5,I didn't expect anything less than what I got with this Kindle.,Amazing!,2017-03-13,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Melie
98,4,"Overall I like the Fire HD8 tablet, hard to beat at that price point. Sure the more expensive tablets are faster, brighter, better, but for the money and casual surfing it is just right. Good companion to Prime Membership, wouldn't be half as good without.",Priced Right,2017-03-15,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",XYbarra
99,5,I purchased 2 of these tablets for my 6 and 8 year old. They were a Black Friday special for $59. They are perfect for the apps and games they wanted.,Great deal!,2017-01-06,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",treehuggnmom
100,5,"I have only used this a few times so far, but I like it. The lightweight and pretty easy to navigate. Perfect screen size too. I ended up purchasing a second one for my fiancé.",Like the product,2017-03-12,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",ST19
102,5,"This is a great buy and last along time, Amazon Basics is great .",Amazon Basics shoul be used for everything.,2015-06-25,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByRoxann Castrogiovanni
103,5,The size of this table is great I'm able to carry it in my purse with no problem!,Excellent size,2017-03-11,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Sugamama
104,4,"Great tablet, fast & reliable. Only downfall is having to pay to remove adds.",tablet,2017-03-15,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Maria
105,4,"Kids love it, under $100 so the price is great. Don't have to worry about it getting mishandled as much. Still can't get them off the ipad though.",very good quality for the $,2017-03-27,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Ca2az01
106,5,Throughly enjoying my fire tablet. Can play games and read books. Am very pleased with it.,Great fire tablet,2016-11-16,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Bearman
107,4,Works great. Love the portability of books. Overall great product,Great product,2017-02-03,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Firemedic
108,5,"seems a lot better, does not have the open cover feature, which I miss, but still getting used to the differences and trying to get my thing back on that I had on the old 1",fire hd 8,2017-03-11,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",higear
109,5,Was a present for my 14 year old grandson. He was very pleased.,Great tablet for the price,2017-03-17,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",D7A8
110,5,This is my third Kindle Fire and it improves each time. Colors are crisper and best of all it stays charged a lot longer.,Love Kindle Fire,2016-11-11,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",GGinBC
111,4,Great little tablet after you add google play store. Takes some research to do.,Great Value after additions,2017-02-24,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",oldandretired
112,4,Nice for a smaller tablet. It's good for Internet surfing.,User friendly,2017-01-06,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Amylynn88
113,5,Good price,AA,2016-11-15,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByDS-Says
114,5,Great price and they seem to last as long as name brands.,As good as name brands,2017-02-03,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",Byharrinpt
115,4,"I am a power user; there's no other way of putting it. I work in IT and I research the heck out of products before I buy. I had an iPad Mini 2 that was just not up to snuff with iOS 10 so I sold it and bought (and eventually returned) the 2016 Fire HD 8. First let me say it's a great tablet for the price and for probably 50-60% of tablet users who surf the web and watch Netflix. It also helps if you are a heavy Amazon content user. For me, I was spoiled by the retina display on the iPad. The 720p display is alright, but you can see the pixels. 189ppi is pretty low by today's standards. The other big thing for me was the lack of a laminated display. It's glare city on this thing. Display nitpicks aside, it punches above its price point. If you don't play really heavy games (which it even plays Titan Quest surprisingly well!) and you don't mind not having an absolutely beautiful screen I think it runs and works fine. It just wasn't for me. I bit the bullet and went with a 128GB iPad Air 2 as its on special at BB for super cheap right now.",Great For Basic To Moderate Use,2016-10-20,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",ChucklesTheCheat
116,4,"I believe it depends on how you want to use it. I bought this for my young kids and they are loving it. They can do basic stuff like surf the internet, watch youtube and play some games. The only complaint that I have is that sometimes it does not charge, even if you have have it connected for the whole night. You just have to restart the pad so that it can charge, but that is the only glitch.",Good for Kids,2016-11-07,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",nikhil34
117,5,"This is a great tablet for the price, would recommend it to anyone looking for a basic tablet.","Great Tablet, Great Price",2017-01-27,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",ChrisV
118,5,"Great entry level tablet for kids or anyone that will not be heavily using a tablet. The 16 GB, is too small but can add an SD card. Beware only comes with 6GB of the 16 for your apps. Comes with bunch of preloaded Amazon apps.",Great entry tablet for the price,2017-03-31,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Upstart27
119,5,as good as costco,as good as costco,2015-07-26,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByCatfish 777
120,5,"For the price this is perfect. I read books, search the web, watch Netflix. It's not an iPad but for the price it is amazing!",Perfect,2016-10-28,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Nt1980
121,5,I love these batteries. Affordable and have worked well in all our game console controllers and kids toys that are frequently used!,Amazon batteries are a hit,2015-12-04,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",By4ks2015
122,5,I bought the smaller pack last time and didn't realize how quickly it runs out. Very happy with this amount of batteries.,A good buy,2016-06-25,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByHeather
123,4,I like the changes that have been made since my current 4 year old unit was purchased,good design,2016-10-08,Amazon,"Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",mother
124,4,"These Kindle Fire tablets simply can't be beat in terms of value and bang for your buck if you have an Amazon Prime account it would be a crime not to have a Fire tablet.Good strong build quality, very nice bright screen with a strong picture and good resolution. They are pretty responsive, have good battery life and can handle the abuse of letting your kids use it as well.",Kindle Fire HD 8,2017-02-25,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",BestBuyJM
125,5,Nice cheap batteries. A lot of them for the price . Will buy again in like 2 years lol,Basics batteries,2016-11-10,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByMyopinionmatters
126,5,I always wanted a tablet and finally decided on the amazon fire 8. It is awesome and I love it.I downloaded some games and I am enjoying them. It is great for internet too. Definitely worth the price. You get a lot for the money. It had lots more options too.,Love this tablet,2017-02-17,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",runtsky
